match_key,career_match_index,career_stage,season,season_match_number,season_stage,date,day_of_week,week_of_season,days_since_last_match,is_back_to_back,match_density_3days,match_no,total_matches_that_day,multi_game_day,first_match_of_day,last_match_of_day,same_day_opponent_seq,opponent,opponent_slug,season_opponent_seq,is_repeat_opponent,rivalry,deaf_school,match_type,game_importance,game_importance_score,event_name,milestone_flag,set_scores,set_count,set_result,set_diff,result,location,forfeited,injured,sick,comeback_win,revenge_match,redemption_game,highlight_match,birthday_match,is_conference,is_playoffs,is_tournament,is_championship,total_points_for,total_points_against,margin_pct,high_margin_win,low_margin_loss,did_play,played_all_sets,favorite_match,stats_available,personal_performance_score,personal_performance_score_norm100,personal_performance_score_norm01,personal_performance_per_set,personal_performance_per_set_norm100,personal_performance_per_set_norm01,season_avg_performance_score,season_avg_performance_score_norm100,season_avg_performance_score_norm01,personal_performance_percentile,personal_performance_percentile_norm01,performance_brilliance_score,performance_brilliance_score_norm100,performance_brilliance_score_norm01,performance_label,fan_excitement,game_rating,clutch_factor,clutch_performance_flag,below_avg_performance,form_trend_label,efficiency_score,offensive_focus_score,defensive_impact_score,zero_stat_match,season_highs_flags,career_highs_flags,record_breaker_flag,best_performance_of_season,best_match_of_season,heartbreaker,dominant_sweep,momentum_swing,deciding_set_win,deciding_set_loss,bounceback_win,opponent_strength_tier,upset_victory,predictable_match,team_needed_win,energy_boost_game,confidence_boost_game,high_impact_win,offense_dominant_match,defense_dominant_match,balanced_match,low_error_game,win_streak,loss_streak,prev_result,prev_percentile,prev_win_streak,prev_loss_streak,was_set_swept,swept_opponent,deciding_set_played,sets_played,kills_attacking,kills_per_set_attacking,kill_pct_attacking,kill_att_attacking,kill_err_attacking,hit_pct_attacking,assists_ball_handling,assists_per_set_ball_handling,ball_handling_att_ball_handling,ball_handling_err_ball_handling,solo_blks_blocking,assisted_blks_blocking,total_blks_blocking,blks_per_set_blocking,blk_err_blocking,digs_digging,dig_err_digging,digs_per_set_digging,receiving_serve_receiving,receiving_err_serve_receiving,receiving_per_set_serve_receiving,aces_serving,aces_per_set_serving,ace_pct_serving,serve_att_serving,serve_err_serving,serve_pct_serving,points_serving,maxpreps
JR_10-05_CSDR_2,92.0,mid,JR,27,late,2018-10-05,Friday,6,0,False,5,2,4,True,False,False,1,California School for the Deaf-Riverside,CSDR,1,False,False,True,regular,low,0,SpikeOut 2018 @ Model,,"19-25,19-25",2,0-2,-2,L,home,False,False,False,False,False,False,False,False,False,False,True,False,50,38,0.136,False,True,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,0.6,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,0,2,L,,0.0,1.0,True,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/10-05-2018/volleyball-18/california-school-for-the-deaf-riverside-vs-model-secondary-school-for-the-deaf.htm?c=KhNLA8DP6UqZWJwhQMZBqA#tab=box-score&schoolid=
JR_10-05_TSD_3,93.0,mid,JR,24,mid,2018-10-05,Friday,6,2,False,5,3,4,True,False,False,1,Texas School for the Deaf,TSD,1,False,False,True,regular,low,0,SpikeOut 2018 @ Model,,"10-25,13-25",2,0-2,-2,L,home,False,False,False,False,False,False,False,False,False,False,True,False,50,23,0.37,False,True,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,0.6,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,0,3,L,,0.0,2.0,True,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/10-05-2018/volleyball-18/model-secondary-school-for-the-deaf-vs-texas-school-for-the-deaf.htm?c=npmD644d_kyYdOwKEBpoPw#tab=box-score&schoolid=
JR_10-05_MSD_4,94.0,mid,JR,25,mid,2018-10-05,Friday,6,0,False,5,4,4,True,False,True,1,Maryland School for the Deaf,MSD,1,False,True,True,regular,low,0,SpikeOut 2018 @ Model,,"25-20,15-25,13-15",3,1-2,-1,L,home,False,False,False,False,False,False,False,False,False,False,True,False,60,53,0.062,False,True,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,2.4,,,False,False,,,,,False,,,False,False,True,False,False,False,False,True,False,Low,False,False,False,False,False,False,False,False,False,True,0,4,L,,0.0,3.0,False,False,True,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/10-05-2018/volleyball-18/maryland-school-for-the-deaf-vs-model-secondary-school-for-the-deaf.htm?c=c08RkMwexU2tiK_VWEirJA#tab=matchup&schoolid=
JR_10-06_ISD_1,95.0,mid,JR,28,late,2018-10-06,Saturday,6,1,True,7,1,3,True,True,False,1,Indiana School for the Deaf,ISD,1,False,False,True,regular,low,0,SpikeOut 2018 @ Model,,"17-25,19-25",2,0-2,-2,L,home,False,False,False,False,False,False,False,False,False,False,True,False,50,36,0.163,False,True,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,0.6,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,0,5,L,,0.0,4.0,True,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/10-06-2018/volleyball-18/indiana-school-for-the-deaf-vs-model-secondary-school-for-the-deaf.htm?c=8WC7da7pHk2qQTi6pqm3IA#tab=box-score&schoolid=
JR_10-06_CSDF_2,96.0,mid,JR,29,late,2018-10-06,Saturday,6,0,False,7,2,3,True,False,False,1,California School for the Deaf,CSDF,2,True,False,True,regular,low,0,SpikeOut 2018 @ Model,,"9-25,16-25",2,0-2,-2,L,home,False,False,False,False,False,False,False,False,False,False,True,False,50,25,0.333,False,True,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,0.6,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,0,6,L,,0.0,5.0,True,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/10-06-2018/volleyball-18/california-school-for-the-deaf-vs-model-secondary-school-for-the-deaf.htm?c=cYqwpxb6d0OyGwpqiIBi0A#tab=box-score&schoolid=
JR_10-06_CSDR_3,97.0,mid,JR,30,late,2018-10-06,Saturday,6,0,False,7,3,3,True,False,True,1,California School for the Deaf-Riverside,CSDR,2,True,False,True,regular,low,0,SpikeOut 2018 @ Model,,"14-25,10-25",2,0-2,-2,L,home,False,False,False,False,False,False,False,False,False,False,True,False,50,24,0.351,False,True,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,0.6,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,0,7,L,,0.0,6.0,True,False,False,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/10-06-2018/volleyball-18/california-school-for-the-deaf-riverside-vs-model-secondary-school-for-the-deaf.htm?c=1pCfPJh37UyyWr-jRRAbDQ#tab=box-score&schoolid=
JR_10-09_RB_1,98.0,mid,JR,31,late,2018-10-09,Tuesday,6,3,False,1,1,1,False,,,1,Riverdale Baptist,RB,3,True,False,False,regular,low,0,,,"15-25,19-25,10-25",3,0-3,-3,L,home,False,False,False,False,False,False,False,False,False,False,False,False,75,44,0.261,False,True,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,0.0,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,0,8,L,,0.0,7.0,True,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/10-09-2018/volleyball-18/model-secondary-school-for-the-deaf-vs-riverdale-baptist.htm?c=PJGyWueVVUimgHq4hG3jbg#tab=box-score&schoolid=
JR_10-10_OAKCREST_1,99.0,mid,JR,32,late,2018-10-10,Wednesday,6,1,True,2,1,1,False,,,1,Oakcrest,OAKCREST,1,False,False,False,regular,low,0,,,"25-18,25-16,25-18",3,3-0,3,W,away,False,False,False,False,False,False,False,False,False,False,False,False,75,52,0.181,False,False,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,0.0,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,1,0,L,,0.0,8.0,False,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/10-10-2018/volleyball-18/model-secondary-school-for-the-deaf-vs-oakcrest.htm?c=hkGHXMiQwkCN_TmLP32IVw#tab=matchup&schoolid=
JR_10-11_WIS_1,100.0,mid,JR,33,late,2018-10-11,Thursday,7,1,True,3,1,1,False,,,1,Washington International,WIS,1,False,True,False,regular,low,0,,,"8-25,12-25,21-25",3,0-3,-3,L,home,False,False,False,False,False,False,False,False,True,False,False,False,75,41,0.293,False,True,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,0.7,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,0,1,W,,1.0,0.0,True,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/10-11-2018/volleyball-18/model-secondary-school-for-the-deaf-vs-washington-international.htm?c=rM4IVytEz0ygFaEhEQ9CVQ
JR_10-16_BHA_1,101.0,mid,JR,34,late,2018-10-16,Tuesday,7,5,False,1,1,1,False,,,1,Berman Hebrew Academy,BHA,1,False,False,False,regular,low,0,,,"25-8,25-13,25-9",3,3-0,3,W,away,False,False,False,False,False,False,False,False,False,False,False,False,75,30,0.429,False,False,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,0.0,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,1,0,L,,0.0,1.0,False,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/10-16-2018/volleyball-18/berman-hebrew-academy-vs-model-secondary-school-for-the-deaf.htm?c=0ZG7rpPS9kidPsxOCv2JFw#tab=matchup&schoolid=
JR_10-18_FIELD_1,102.0,mid,JR,35,late,2018-10-18,Thursday,8,2,False,2,1,1,False,,,1,Field,FIELD,1,False,False,False,regular,low,0,,,"25-13,25-13,25-22",3,3-0,3,W,away,False,False,False,False,False,False,False,False,True,False,False,False,75,48,0.22,False,False,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,0.0,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,2,0,W,,1.0,0.0,False,True,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/10-18-2018/volleyball-18/field-vs-model-secondary-school-for-the-deaf.htm?c=9Y2TSXKnlUOH7p5xzj83Kw#tab=matchup&schoolid=
JR_10-19_BULLIS_1,103.0,mid,JR,36,late,2018-10-19,Friday,8,1,True,2,1,1,False,,,1,Bullis,BULLIS,2,True,False,False,regular,low,0,,,"23-25,14-25,26-24,20-25",4,1-3,-2,L,home,False,False,False,False,False,False,False,False,False,False,False,False,99,83,0.088,False,True,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,0.2,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,True,False,False,False,False,False,False,False,True,0,1,W,,2.0,0.0,False,False,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/10-19-2018/volleyball-18/bullis-vs-model-secondary-school-for-the-deaf.htm?c=CBTL9de1rU6ydjYIwywyog#tab=matchup&schoolid=
JR_10-22_SSFS_1,104.0,mid,JR,37,late,2018-10-22,Monday,8,3,False,1,1,1,False,,,1,Sandy Spring Friends,SSFS,2,True,False,False,regular,low,0,PVAC Tournament Quarterfinals,,"25-1,25-3,24-26,25-23",4,3-1,2,W,home,False,False,False,False,False,False,False,False,True,False,False,False,99,53,0.303,False,False,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,0.0,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,Low,False,False,False,False,False,False,False,False,False,True,1,0,L,,0.0,1.0,False,False,False,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/10-22-2018/volleyball-18/model-secondary-school-for-the-deaf-vs-sandy-spring-friends.htm?c=nHgUcvtCZkGaGfn06RSY9Q#tab=matchup&schoolid=
JR_10-29_WIS_1,105.0,mid,JR,38,late,2018-10-29,Monday,9,7,False,1,1,1,False,,,1,Washington International,WIS,2,True,True,False,championship,high,3,PVAC Tournament Championship,,"12-25,11-25,20-25",3,0-3,-3,L,neutral,False,False,False,False,False,False,False,False,True,True,True,True,75,43,0.271,False,True,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,7.9,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,High,False,False,False,False,False,False,False,False,False,True,0,1,W,,1.0,0.0,True,False,False,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/10-29-2018/volleyball-18/model-secondary-school-for-the-deaf-vs-washington-international.htm?c=LOqNGbuhOE-1OTwiUK8QDw#tab=box-score&schoolid=
JR_11-06_SWW_1,106.0,mid,JR,39,late,2018-11-06,Tuesday,10,8,False,1,1,1,False,,,1,School Without Walls,SWW,3,True,False,False,playoff,high,2,DCSAA State Tournament First Round,last JR match,,5,2-3,-1,L,neutral,False,False,False,False,False,False,False,False,False,True,False,False,0,0,,False,False,True,True,False,False,,,,,,,,,,,,0,0.0,0.0,QUIET,5.0,,,False,False,,,,,False,,,False,False,True,False,False,False,False,False,False,High,False,False,False,False,False,False,False,False,False,True,0,2,L,,0.0,1.0,False,False,True,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.maxpreps.com/games/11-06-2018/volleyball-18/model-secondary-school-for-the-deaf-vs-school-without-walls.htm?c=6UCwlLsoc0ipcs1Ww4M2RA#tab=matchup&schoolid=
SR_08-29_MARET_1,107.0,mid,SR,1,early,2019-08-29,Thursday,1,296,False,1,1,1,False,,,1,Maret,MARET,1,False,False,False,regular,low,0,,first SR match,"27-25,20-25,25-23,15-25,16-14",5,3-2,1,W,away,False,False,False,False,False,False,False,False,False,False,False,False,103,112,-0.042,False,False,True,True,False,True,751.0,73.4,0.734,150.2,22.4,0.224,568.61,0.0,0.0,75.6,0.756,9,75.0,0.75,ICONIC,1.8,1.32,0.0,False,False,FLAT,83.44,0.956,8.8,False,aces_serving;points_serving;assists_ball_handling,aces_serving;points_serving;assists_ball_handling,True,False,False,False,False,True,True,False,True,Low,False,False,False,True,False,True,True,True,True,False,1,0,L,,0.0,2.0,False,False,True,5.0,11.0,2.2,34.4,32.0,4.0,0.219,3.0,0.6,16.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,4.0,24.0,2.0,4.8,14.0,2.8,42.4,33.0,2.0,93.9,24.0,https://www.maxpreps.com/games/08-29-2019/volleyball-19/maret-vs-model-secondary-school-for-the-deaf.htm?c=ZWSY1lY28Ui5v0UQkdb80w
SR_09-03_DCI_1,108.0,mid,SR,2,early,2019-09-03,Tuesday,1,5,False,1,1,1,False,,,1,DC International,DCI,1,False,False,False,regular,low,0,,,"25-16,25-19,25-16",3,3-0,3,W,home,False,False,False,False,False,False,False,False,False,False,False,False,75,51,0.19,False,False,True,True,False,True,634.9,58.9,0.589,211.63,36.8,0.368,568.61,0.0,0.0,55.6,0.556,3,25.0,0.25,QUIET,0.0,1.12,0.0,False,False,FLAT,48.84,0.98,8.67,False,total_blks_blocking,,False,False,False,False,False,False,False,False,False,Low,False,False,False,False,False,False,True,True,True,False,2,0,W,75.556,1.0,0.0,False,True,False,3.0,10.0,3.3,33.3,30.0,7.0,0.1,2.0,0.7,13.0,0.0,1.0,0.0,1.0,0.3,0.0,14.0,0.0,4.7,12.0,3.0,4.0,6.0,2.0,33.3,18.0,2.0,88.9,12.0,https://www.maxpreps.com/games/09-03-2019/volleyball-19/dc-international-vs-model-secondary-school-for-the-deaf.htm?c=vnGUQ0iSNE-oyNlMWcmh9w
SR_09-05_CL_1,109.0,mid,SR,3,early,2019-09-05,Thursday,2,2,False,2,1,1,False,,,1,Covenant Life,CL,1,False,True,False,regular,low,0,,,"18-25,23-25,9-25",3,0-3,-3,L,away,False,False,False,False,False,False,False,False,False,False,False,False,75,50,0.2,False,True,True,True,False,True,162.2,0.0,0.0,54.07,0.0,0.0,568.61,0.0,0.0,2.2,0.022,1,8.3,0.083,QUIET,0.7,0.29,0.0,False,True,DOWN,18.02,0.928,7.33,False,,,False,False,False,False,False,True,False,False,False,Low,False,False,False,False,False,False,True,True,True,False,0,1,W,55.556,2.0,0.0,True,False,False,3.0,5.0,1.7,14.3,35.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0,3.3,12.0,3.0,4.0,0.0,0.0,0.0,6.0,0.0,100.0,1.0,https://www.maxpreps.com/games/09-05-2019/volleyball-19/covenant-life-vs-model-secondary-school-for-the-deaf.htm?c=XppDyalKBEaO1F5pxy-NzA
SR_09-07_BIHS_1,110.0,mid,SR,4,early,2019-09-07,Saturday,2,2,False,4,1,3,True,True,False,1,Bishop Ireton,BIHS,1,False,False,False,regular,low,0,Fredericksburg Invitational 2019,,"20-25,14-25",2,0-2,-2,L,neutral,False,False,False,False,False,False,False,False,False,False,True,False,50,34,0.19,False,True,True,True,False,True,250.8,11.0,0.11,125.4,16.7,0.167,568.61,0.0,0.0,8.9,0.089,1,8.3,0.083,QUIET,0.6,0.44,0.0,False,True,FLAT,31.35,0.979,6.5,False,,,False,False,False,False,False,False,False,False,False,Low,False,False,False,False,False,False,True,True,True,False,0,2,L,2.222,0.0,1.0,True,False,False,2.0,5.0,2.5,23.8,21.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,7.0,1.0,3.5,0.0,0.0,0.0,7.0,1.0,85.7,3.0,https://www.maxpreps.com/games/09-07-2019/volleyball-19/bishop-ireton-vs-model-secondary-school-for-the-deaf.htm?c=2i4PtaWEmUuMlDlVE65NRg
SR_09-07_HIGHLAND_2,111.0,mid,SR,5,early,2019-09-07,Saturday,2,0,False,4,2,3,True,False,False,1,Highland,HIGHLAND,1,False,False,False,regular,low,0,Fredericksburg Invitational 2019,,"25-19,25-27,15-12",3,2-1,1,W,neutral,False,False,False,False,False,False,False,False,False,False,True,False,65,58,0.057,False,False,True,True,False,True,404.7,30.2,0.302,134.9,18.9,0.189,568.61,0.0,0.0,24.4,0.244,1,8.3,0.083,QUIET,1.7,0.71,0.0,False,True,UP,80.94,0.916,13.67,False,,,False,False,False,False,False,False,False,False,False,Low,False,False,False,False,False,False,True,True,True,False,1,0,L,8.889,0.0,2.0,False,False,True,3.0,7.0,2.3,21.2,33.0,3.0,0.121,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,7.0,20.0,0.0,6.7,2.0,0.7,18.2,11.0,1.0,90.9,13.0,https://www.maxpreps.com/games/09-07-2019/volleyball-19/highland-vs-model-secondary-school-for-the-deaf.htm?c=X8J5gh-oIUy5sRyoxk1a1A
SR_09-07_EPISCOPAL_3,112.0,mid,SR,6,early,2019-09-07,Saturday,2,0,False,4,3,3,True,False,True,1,Episcopal,EPISCOPAL,1,False,False,False,regular,low,0,Fredericksburg Invitational 2019,,"21-25,27-25,0-15",3,1-2,-1,L,neutral,False,False,False,False,False,False,False,False,False,False,True,False,65,48,0.15,False,True,True,True,False,True,435.3,34.0,0.34,145.1,21.3,0.213,568.61,0.0,0.0,33.3,0.333,1,8.3,0.083,QUIET,1.5,0.77,0.0,False,True,UP,39.57,0.977,7.33,False,,,False,False,False,False,False,False,False,False,False,Low,False,False,False,False,False,False,True,True,True,False,0,1,W,24.444,1.0,0.0,False,False,True,3.0,7.0,2.3,22.6,31.0,8.0,-0.032,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,13.0,1.0,4.3,3.0,1.0,23.1,13.0,1.0,92.3,9.0,https://www.maxpreps.com/games/09-07-2019/volleyball-19/episcopal-vs-model-secondary-school-for-the-deaf.htm?c=z7WUjmSlxE2k__PRNpRWFg
SR_09-10_SAA_1,113.0,mid,SR,7,early,2019-09-10,Tuesday,2,3,False,1,1,1,False,,,1,Spencerville Adventist Academy,SAA,1,False,False,False,regular,low,0,,,"25-21,25-19,25-14",3,3-0,3,W,home,False,False,False,False,False,False,False,False,True,False,False,False,75,54,0.163,False,False,True,True,False,True,688.7,65.6,0.656,229.57,41.0,0.41,568.61,0.0,0.0,68.9,0.689,1,8.3,0.083,QUIET,0.0,1.21,0.0,False,False,UP,172.18,0.967,9.33,False,,,False,False,False,False,False,False,False,False,False,Low,False,False,False,False,False,False,True,True,True,False,1,0,L,33.333,0.0,1.0,False,True,False,3.0,6.0,2.0,40.0,15.0,0.0,0.4,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,16.0,0.0,5.3,5.0,1.7,31.3,16.0,3.0,81.2,10.0,https://www.maxpreps.com/games/09-10-2019/volleyball-19/model-secondary-school-for-the-deaf-vs-spencerville-adventist-academy.htm?c=EtNkqAr_CkSDH8Kt_dbdwA
SR_09-12_BIHS_1,114.0,late,SR,8,early,2019-09-12,Thursday,3,2,False,2,1,1,False,,,1,Bishop Ireton,BIHS,2,True,False,False,regular,low,0,,,"11-25,13-25,17-25",3,0-3,-3,L,away,False,False,False,False,False,False,False,False,False,False,False,False,75,41,0.293,False,True,True,True,False,True,195.8,4.2,0.042,65.27,2.6,0.026,568.61,0.0,0.0,4.4,0.044,1,8.3,0.083,QUIET,0.0,0.34,0.0,False,True,DOWN,27.97,0.919,8.33,False,,,False,False,False,False,False,False,False,False,False,Low,False,False,False,False,False,False,True,True,True,False,0,1,W,68.889,1.0,0.0,True,False,False,3.0,4.0,1.3,17.4,23.0,2.0,0.087,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,3.3,15.0,4.0,5.0,0.0,0.0,0.0,9.0,0.0,100.0,3.0,https://www.maxpreps.com/games/09-12-2019/volleyball-19/bishop-ireton-vs-model-secondary-school-for-the-deaf.htm?c=HZy5AnNr9Uaasgc2r4pO2Q
SR_09-14_SCA_1,115.0,late,SR,9,early,2019-09-14,Saturday,3,2,False,6,1,5,True,True,False,1,Shalom Christian Academy,SCA,1,False,False,False,regular,low,0,Oriole Classic 2019 @ Maryland,,"26-24,25-21",2,2-0,2,W,neutral,False,False,False,False,False,False,False,False,False,False,True,False,51,45,0.062,False,False,True,True,False,True,333.0,21.3,0.213,166.5,26.3,0.263,568.61,0.0,0.0,15.6,0.156,1,8.3,0.083,QUIET,0.8,0.59,0.0,False,True,FLAT,83.25,0.961,8.5,False,,,False,False,False,False,False,False,False,False,False,Low,False,False,False,False,False,False,True,True,True,False,1,0,L,4.444,0.0,1.0,False,True,False,2.0,8.0,4.0,30.8,26.0,1.0,0.269,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,3.0,11.0,1.0,5.5,0.0,0.0,0.0,6.0,1.0,83.3,2.0,https://www.maxpreps.com/games/09-14-2019/volleyball-19/model-secondary-school-for-the-deaf-vs-shalom-christian-academy.htm?c=yv6lm6GTPESUIYsRe0GjYg
SR_09-14_MSD_2,116.0,late,SR,10,early,2019-09-14,Saturday,3,0,False,6,2,5,True,False,False,1,Maryland School for the Deaf,MSD,1,False,True,True,regular,low,0,Oriole Classic 2019 @ Maryland,,"27-26,24-26",2,1-1,0,T,away,False,False,False,False,False,False,False,False,False,False,True,False,52,51,0.01,False,False,True,True,False,True,463.6,37.6,0.376,231.8,41.5,0.415,568.61,0.0,0.0,40.0,0.4,3,25.0,0.25,QUIET,1.4,0.82,0.0,False,True,UP,92.72,0.947,15.0,False,total_blks_blocking,,False,False,False,False,False,False,False,False,False,Low,False,False,False,False,False,False,True,True,True,False,0,0,W,15.556,1.0,0.0,False,False,False,2.0,6.0,3.0,25.0,24.0,2.0,0.167,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.5,0.0,17.0,0.0,8.5,13.0,0.0,6.5,2.0,1.0,22.2,9.0,2.0,77.8,5.0,https://www.maxpreps.com/games/09-14-2019/volleyball-19/maryland-school-for-the-deaf-vs-model-secondary-school-for-the-deaf.htm?c=JZy_Ujt1k0WRjGKfk_TTCg
